campaign_id,company_size,industry,marketing_channel,ad_spend,duration,target_audience_area,target_audience_age,region,device,operating_system,browser,engagement_metric,conversion_rate,success,budget_allocation,audience_reach,device_conversion_rate,os_conversion_rate,browser_conversion_rate
1924,<=50,finance,content marketing,18878,14,urban,55+,Africa,mobile,Android,Chrome,298843,0.740509263,Yes,1348.428571,498071.6667,0.8,0.8,0.9
1925,51-100,services,social media,42280,61,urban,18-34,Asia-Pacific,desktop,iOS,Chrome,385321,0.135415219,Yes,693.1147541,385321,0.9,0.9,0.9
1926,<=50,finance,search engine,45728,40,rural,35-54,Africa,mobile,iOS,Chrome,79378,0.859601365,Yes,1143.2,113397.1429,0.8,0.9,0.9
1927,<=50,e-commerce,email,9886,88,rural,35-54,North America,tablet,Android,Safari,143719,0.874278737,No,112.3409091,205312.8571,0.7,0.8,0.7
1928,<=50,e-commerce,social media,8771,71,urban,55+,Asia-Pacific,mobile,Windows,Firefox,153861,0.322712961,Yes,123.5352113,256435,0.8,0.7,0.8
1929,51-100,manufacturing,social media,35647,81,urban,35-54,Europe,mobile,Windows,Safari,299286,0.774993081,Yes,440.0864198,374107.5,0.8,0.7,0.7
1930,<=50,services,social media,43672,53,suburban,35-54,South America,desktop,Android,Firefox,338250,0.89736143,Yes,824,375833.3333,0.9,0.8,0.8
1931,<=50,technology,influencer,20094,41,urban,18-34,North America,tablet,Windows,Safari,337790,0.745643753,Yes,490.097561,337790,0.7,0.7,0.7
1932,<=50,retail,content marketing,24896,38,rural,35-54,Asia-Pacific,tablet,iOS,Firefox,449614,0.094012362,Yes,655.1578947,642305.7143,0.7,0.9,0.8
1933,<=50,e-commerce,email,30674,57,urban,35-54,Africa,desktop,Android,Safari,84818,0.094643427,Yes,538.1403509,106022.5,0.9,0.8,0.7
1934,51-100,services,email,49765,86,urban,35-54,Asia-Pacific,desktop,Windows,Chrome,458521,0.982391372,Yes,578.6627907,382100.8333,0.9,0.7,0.9
1935,51-100,manufacturing,content marketing,32559,12,suburban,55+,Europe,tablet,Windows,Safari,47091,0.541352133,Yes,2713.25,52323.33333,0.7,0.7,0.7
1936,100+,services,influencer,29487,15,suburban,55+,Asia-Pacific,mobile,Windows,Chrome,409283,0.644446452,Yes,1965.8,454758.8889,0.8,0.7,0.9
1937,<=50,finance,influencer,16575,46,urban,55+,Africa,tablet,Android,Safari,168604,0.91225924,Yes,360.326087,168604,0.7,0.8,0.7
1938,100+,manufacturing,content marketing,23228,54,urban,55+,North America,tablet,Android,Chrome,234024,0.007437011,No,430.1481481,292530,0.7,0.8,0.9
1939,<=50,e-commerce,content marketing,8924,78,rural,55+,Africa,tablet,iOS,Chrome,438430,0.426691619,Yes,114.4102564,626328.5714,0.7,0.9,0.9
1940,<=50,manufacturing,search engine,34097,32,rural,55+,Africa,desktop,Android,Safari,11660,0.566399475,No,1065.53125,16657.14286,0.9,0.8,0.7
1941,<=50,e-commerce,influencer,35509,88,urban,55+,Africa,desktop,Android,Safari,230660,0.002142276,Yes,403.5113636,192216.6667,0.9,0.8,0.7
1942,<=50,e-commerce,social media,26265,43,rural,55+,South America,mobile,Windows,Safari,189200,0.624414461,Yes,610.8139535,270285.7143,0.8,0.7,0.7
1943,51-100,services,email,21918,58,urban,55+,North America,mobile,Windows,Safari,91078,0.850937697,Yes,377.8965517,113847.5,0.8,0.7,0.7
1944,51-100,finance,influencer,45345,18,rural,55+,South America,tablet,Android,Safari,422056,0.054907798,Yes,2519.166667,602937.1429,0.7,0.8,0.7
1945,51-100,finance,content marketing,10730,44,urban,55+,Asia-Pacific,desktop,Windows,Chrome,85498,0.804225559,Yes,243.8636364,142496.6667,0.9,0.7,0.9
1946,<=50,finance,social media,13476,74,rural,55+,North America,tablet,Windows,Chrome,156945,0.977529711,No,182.1081081,224207.1429,0.7,0.7,0.9
1947,<=50,services,search engine,45755,22,urban,55+,North America,desktop,Android,Firefox,440776,0.920287655,Yes,2079.772727,440776,0.9,0.8,0.8
1948,<=50,services,search engine,15861,67,urban,55+,Asia-Pacific,tablet,Android,Firefox,298978,0.537013647,Yes,236.7313433,498296.6667,0.7,0.8,0.8
1949,<=50,retail,social media,30705,30,rural,55+,Asia-Pacific,mobile,Windows,Firefox,140951,0.860461944,Yes,1023.5,201358.5714,0.8,0.7,0.8
1950,<=50,healthcare,social media,46463,84,rural,55+,Africa,tablet,iOS,Safari,441649,0.770636629,Yes,553.1309524,630927.1429,0.7,0.9,0.7
1951,<=50,finance,content marketing,9141,23,rural,55+,North America,desktop,iOS,Safari,484312,0.817665674,Yes,397.4347826,691874.2857,0.9,0.9,0.7
1952,<=50,e-commerce,content marketing,45704,10,urban,55+,Europe,desktop,Android,Safari,3204,0.398050447,Yes,4570.4,5340,0.9,0.8,0.7
1953,<=50,e-commerce,email,34839,56,rural,55+,Africa,tablet,iOS,Safari,311374,0.475620844,No,622.125,444820,0.7,0.9,0.7
1954,51-100,technology,email,27245,9,suburban,55+,North America,mobile,Windows,Chrome,250408,0.239123254,Yes,3027.222222,278231.1111,0.8,0.7,0.9
1955,100+,finance,search engine,23767,14,rural,55+,Asia-Pacific,tablet,Windows,Chrome,191516,0.051569555,Yes,1697.642857,273594.2857,0.7,0.7,0.9
1956,100+,finance,social media,23831,18,suburban,55+,Asia-Pacific,tablet,Android,Chrome,306438,0.597230439,Yes,1323.944444,340486.6667,0.7,0.8,0.9
1957,51-100,technology,search engine,42572,41,urban,55+,Europe,desktop,iOS,Firefox,157517,0.309576181,Yes,1038.341463,262528.3333,0.9,0.9,0.8
1958,<=50,finance,content marketing,24653,72,rural,55+,North America,desktop,Windows,Firefox,186393,0.502707677,Yes,342.4027778,266275.7143,0.9,0.7,0.8
1959,51-100,retail,influencer,13568,59,urban,55+,South America,mobile,Windows,Chrome,405836,0.962692077,Yes,229.9661017,507295,0.8,0.7,0.9
1960,51-100,finance,content marketing,47145,39,urban,55+,Africa,tablet,iOS,Chrome,205010,0.063148329,Yes,1208.846154,205010,0.7,0.9,0.9
1961,<=50,finance,influencer,32855,24,rural,55+,North America,mobile,Windows,Chrome,141897,0.87348658,Yes,1368.958333,202710,0.8,0.7,0.9
1962,<=50,finance,social media,44830,64,urban,55+,South America,tablet,Windows,Chrome,114589,0.086763036,Yes,700.46875,114589,0.7,0.7,0.9
1963,100+,services,social media,19379,84,urban,55+,Asia-Pacific,mobile,iOS,Chrome,33593,0.653577128,Yes,230.702381,41991.25,0.8,0.9,0.9
1964,<=50,services,social media,7847,51,urban,55+,Asia-Pacific,tablet,iOS,Firefox,252073,0.343260558,No,153.8627451,420121.6667,0.7,0.9,0.8
1965,<=50,retail,email,29042,21,urban,55+,South America,mobile,Android,Safari,238170,0.100147446,Yes,1382.952381,238170,0.8,0.8,0.7
1966,<=50,manufacturing,email,28830,21,rural,55+,South America,tablet,iOS,Safari,129753,0.756939131,Yes,1372.857143,185361.4286,0.7,0.9,0.7
1967,<=50,finance,influencer,29467,51,suburban,55+,Europe,desktop,Android,Chrome,478283,0.69858318,Yes,577.7843137,531425.5556,0.9,0.8,0.9
1968,<=50,e-commerce,search engine,38500,74,urban,55+,North America,tablet,iOS,Safari,392389,0.640257712,Yes,520.2702703,326990.8333,0.7,0.9,0.7
1969,<=50,services,search engine,45081,75,suburban,55+,Asia-Pacific,tablet,Android,Chrome,193691,0.96488217,Yes,601.08,215212.2222,0.7,0.8,0.9
1970,<=50,finance,influencer,28620,73,urban,55+,Africa,desktop,Windows,Chrome,118631,0.023677532,Yes,392.0547945,148288.75,0.9,0.7,0.9
1971,<=50,e-commerce,email,39926,82,urban,55+,Asia-Pacific,tablet,Android,Safari,485797,0.434662893,Yes,486.902439,404830.8333,0.7,0.8,0.7
1972,100+,services,content marketing,29195,68,urban,55+,North America,mobile,Android,Safari,6124,0.562662973,Yes,429.3382353,6124,0.8,0.8,0.7
1973,<=50,manufacturing,influencer,49254,50,rural,55+,South America,tablet,Windows,Safari,353729,0.357701303,Yes,985.08,505327.1429,0.7,0.7,0.7
1974,<=50,technology,search engine,33222,26,urban,55+,Europe,mobile,iOS,Chrome,428104,0.669497278,Yes,1277.769231,428104,0.8,0.9,0.9
1975,<=50,services,influencer,9619,45,urban,55+,Asia-Pacific,desktop,iOS,Firefox,49121,0.899202842,Yes,213.7555556,40934.16667,0.9,0.9,0.8
1976,100+,finance,influencer,15503,45,urban,55+,Europe,mobile,Android,Chrome,426742,0.696983388,Yes,344.5111111,426742,0.8,0.8,0.9
1977,<=50,manufacturing,social media,37287,7,urban,55+,South America,desktop,iOS,Safari,456354,0.569374913,Yes,5326.714286,380295,0.9,0.9,0.7
1978,<=50,finance,email,25428,73,urban,55+,North America,mobile,Android,Chrome,343839,0.737840595,Yes,348.3287671,573065,0.8,0.8,0.9
1979,100+,manufacturing,social media,6210,53,urban,55+,Asia-Pacific,desktop,Windows,Firefox,73238,0.109630884,Yes,117.1698113,91547.5,0.9,0.7,0.8
1980,100+,services,email,16606,79,rural,55+,North America,tablet,iOS,Firefox,308652,0.629994472,Yes,210.2025316,440931.4286,0.7,0.9,0.8
1981,<=50,e-commerce,influencer,40938,60,suburban,55+,Africa,mobile,iOS,Chrome,232680,0.407243768,Yes,682.3,258533.3333,0.8,0.9,0.9
1982,100+,e-commerce,email,28857,26,urban,55+,North America,desktop,iOS,Chrome,186867,0.318795379,Yes,1109.884615,155722.5,0.9,0.9,0.9
1983,<=50,retail,search engine,23132,15,urban,55+,South America,tablet,Windows,Firefox,222781,0.507108497,Yes,1542.133333,185650.8333,0.7,0.7,0.8
1984,<=50,e-commerce,social media,20558,34,urban,55+,South America,tablet,Android,Safari,251493,0.804732896,Yes,604.6470588,419155,0.7,0.8,0.7
1985,<=50,manufacturing,influencer,5918,70,rural,55+,Africa,desktop,Android,Safari,207793,0.412570228,Yes,84.54285714,296847.1429,0.9,0.8,0.7
1986,<=50,retail,search engine,30695,41,rural,55+,North America,desktop,Windows,Chrome,85250,0.702449287,Yes,748.6585366,121785.7143,0.9,0.7,0.9
1987,51-100,services,email,13897,46,suburban,55+,South America,mobile,Android,Safari,424377,0.588894957,Yes,302.1086957,471530,0.8,0.8,0.7
1988,<=50,services,email,27438,8,urban,55+,South America,desktop,Android,Safari,25092,0.916155476,No,3429.75,41820,0.9,0.8,0.7
1989,<=50,finance,search engine,26313,9,urban,55+,South America,tablet,Windows,Chrome,175755,0.444842064,Yes,2923.666667,292925,0.7,0.7,0.9
1990,51-100,finance,email,49390,20,urban,55+,South America,desktop,iOS,Safari,101460,0.819919997,Yes,2469.5,126825,0.9,0.9,0.7
1991,51-100,e-commerce,social media,7861,87,urban,55+,Europe,mobile,Android,Firefox,478434,0.841976712,Yes,90.35632184,478434,0.8,0.8,0.8
1992,<=50,services,content marketing,39575,74,rural,55+,Asia-Pacific,mobile,Windows,Chrome,105246,0.464175537,Yes,534.7972973,150351.4286,0.8,0.7,0.9
1993,51-100,finance,email,30975,53,rural,55+,Europe,mobile,Android,Firefox,284482,0.488589215,Yes,584.4339623,406402.8571,0.8,0.8,0.8
1994,<=50,e-commerce,influencer,7649,60,suburban,55+,South America,mobile,iOS,Safari,153526,0.333414191,Yes,127.4833333,170584.4444,0.8,0.9,0.7
1995,51-100,finance,email,9423,64,urban,55+,North America,mobile,iOS,Firefox,279017,0.495552714,Yes,147.234375,465028.3333,0.8,0.9,0.8
1996,51-100,e-commerce,influencer,47580,68,urban,55+,Europe,mobile,iOS,Firefox,23057,0.24925385,Yes,699.7058824,23057,0.8,0.9,0.8
1997,100+,finance,email,40210,57,urban,55+,Africa,desktop,iOS,Firefox,461707,0.858266734,Yes,705.4385965,461707,0.9,0.9,0.8
1998,<=50,services,email,12639,84,urban,55+,Asia-Pacific,mobile,iOS,Firefox,154466,0.24991324,Yes,150.4642857,154466,0.8,0.9,0.8
1999,<=50,finance,influencer,7595,54,rural,55+,North America,desktop,iOS,Firefox,85262,0.257623264,Yes,140.6481481,121802.8571,0.9,0.9,0.8
2000,<=50,services,social media,26521,33,urban,55+,Europe,desktop,iOS,Chrome,156625,0.895658605,Yes,803.6666667,156625,0.9,0.9,0.9
2001,<=50,technology,content marketing,9075,83,urban,55+,Asia-Pacific,tablet,iOS,Chrome,68653,0.532160259,Yes,109.3373494,85816.25,0.7,0.9,0.9
2002,<=50,e-commerce,content marketing,37241,61,urban,55+,Europe,desktop,Android,Firefox,274004,0.105137849,Yes,610.5081967,342505,0.9,0.8,0.8
2003,100+,services,social media,14641,55,urban,55+,Africa,desktop,Windows,Firefox,451183,0.345724905,Yes,266.2,751971.6667,0.9,0.7,0.8
2004,<=50,finance,email,25326,30,urban,55+,South America,desktop,Windows,Safari,341437,0.705386443,Yes,844.2,341437,0.9,0.7,0.7
2005,<=50,retail,content marketing,39539,16,urban,55+,Africa,mobile,Android,Chrome,2919,0.405804292,Yes,2471.1875,4865,0.8,0.8,0.9
2006,51-100,finance,social media,41460,13,urban,55+,South America,desktop,Windows,Chrome,132310,0.423176251,Yes,3189.230769,110258.3333,0.9,0.7,0.9
2007,<=50,manufacturing,social media,30094,23,rural,55+,Asia-Pacific,tablet,Windows,Safari,289694,0.498688139,Yes,1308.434783,413848.5714,0.7,0.7,0.7
2008,51-100,finance,content marketing,23735,28,urban,55+,Europe,desktop,iOS,Safari,417940,0.222505381,Yes,847.6785714,522425,0.9,0.9,0.7
2009,<=50,manufacturing,influencer,47095,65,urban,55+,Europe,mobile,Android,Chrome,214888,0.424054652,Yes,724.5384615,268610,0.8,0.8,0.9
2010,<=50,finance,search engine,24156,50,rural,55+,Africa,desktop,iOS,Safari,426464,0.215342062,Yes,483.12,609234.2857,0.9,0.9,0.7
2011,<=50,finance,influencer,38679,17,suburban,55+,North America,mobile,iOS,Chrome,244673,0.350745151,Yes,2275.235294,271858.8889,0.8,0.9,0.9
2012,<=50,services,email,14007,48,urban,55+,Asia-Pacific,mobile,iOS,Firefox,225787,0.532369926,Yes,291.8125,188155.8333,0.8,0.9,0.8
2013,100+,finance,influencer,47922,29,urban,55+,South America,mobile,Android,Chrome,184266,0.693723624,Yes,1652.482759,230332.5,0.8,0.8,0.9
2014,<=50,finance,search engine,18377,66,urban,55+,Asia-Pacific,desktop,Android,Safari,182278,0.633924877,Yes,278.4393939,182278,0.9,0.8,0.7
2015,<=50,services,search engine,6800,68,rural,55+,Africa,desktop,Android,Chrome,334056,0.57552468,Yes,100,477222.8571,0.9,0.8,0.9
2016,<=50,technology,social media,22192,60,urban,55+,Europe,desktop,iOS,Firefox,171880,0.595533874,Yes,369.8666667,171880,0.9,0.9,0.8
2017,<=50,e-commerce,email,42901,88,rural,55+,South America,tablet,Android,Firefox,271659,0.510928551,Yes,487.5113636,388084.2857,0.7,0.8,0.8
2018,100+,finance,social media,46529,19,urban,55+,South America,tablet,iOS,Chrome,464217,0.614613795,Yes,2448.894737,464217,0.7,0.9,0.9
2019,<=50,services,influencer,5969,74,rural,55+,South America,mobile,Windows,Firefox,236102,0.375518765,Yes,80.66216216,337288.5714,0.8,0.7,0.8
2020,51-100,e-commerce,influencer,41847,33,urban,55+,South America,tablet,iOS,Firefox,233114,0.899447711,Yes,1268.090909,388523.3333,0.7,0.9,0.8
2021,100+,manufacturing,content marketing,20601,46,urban,55+,Asia-Pacific,desktop,Windows,Chrome,330020,0.590560358,Yes,447.8478261,412525,0.9,0.7,0.9
2022,<=50,retail,social media,41087,80,urban,55+,Asia-Pacific,desktop,Windows,Firefox,391973,0.936591425,Yes,513.5875,653288.3333,0.9,0.7,0.8
2023,100+,finance,social media,42473,81,urban,55+,Africa,desktop,Android,Chrome,176746,0.404582052,Yes,524.3580247,220932.5,0.9,0.8,0.9
2024,<=50,finance,social media,44379,89,suburban,55+,Europe,tablet,iOS,Firefox,450674,0.394514724,Yes,498.6404494,500748.8889,0.7,0.9,0.8
2025,<=50,manufacturing,social media,35655,16,urban,55+,Europe,mobile,Android,Safari,115377,0.965019872,Yes,2228.4375,192295,0.8,0.8,0.7
2026,<=50,e-commerce,search engine,20259,21,urban,55+,Asia-Pacific,tablet,Android,Chrome,393264,0.72905595,Yes,964.7142857,491580,0.7,0.8,0.9
2027,51-100,healthcare,content marketing,5387,51,suburban,55+,Africa,mobile,Windows,Safari,367631,0.518739631,Yes,105.627451,408478.8889,0.8,0.7,0.7
2028,100+,retail,email,45835,59,urban,55+,North America,desktop,Windows,Safari,479488,0.718506261,Yes,776.8644068,599360,0.9,0.7,0.7
2029,<=50,manufacturing,email,7489,88,urban,55+,South America,mobile,iOS,Safari,304853,0.396723579,Yes,85.10227273,254044.1667,0.8,0.9,0.7
2030,51-100,services,email,46475,13,rural,55+,Europe,tablet,Windows,Firefox,220773,0.758807663,No,3575,315390,0.7,0.7,0.8
2031,<=50,retail,search engine,7890,36,urban,55+,South America,tablet,iOS,Chrome,297757,0.20957806,Yes,219.1666667,496261.6667,0.7,0.9,0.9
2032,<=50,services,content marketing,39210,84,urban,55+,Europe,tablet,iOS,Chrome,402858,0.950879831,Yes,466.7857143,402858,0.7,0.9,0.9
2033,<=50,finance,content marketing,5722,36,suburban,55+,North America,desktop,Android,Safari,268141,0.460854508,Yes,158.9444444,297934.4444,0.9,0.8,0.7
2034,100+,retail,search engine,13947,33,suburban,55+,Europe,desktop,Windows,Safari,161340,0.092906478,Yes,422.6363636,179266.6667,0.9,0.7,0.7
2035,51-100,finance,social media,40018,55,urban,55+,North America,tablet,Android,Firefox,246170,0.845012808,Yes,727.6,246170,0.7,0.8,0.8
2036,<=50,retail,influencer,40354,63,suburban,55+,Europe,desktop,Windows,Chrome,358077,0.894358398,Yes,640.5396825,397863.3333,0.9,0.7,0.9
2037,<=50,services,social media,46345,70,urban,55+,Asia-Pacific,tablet,Windows,Chrome,241165,0.729958071,Yes,662.0714286,241165,0.7,0.7,0.9
2038,<=50,finance,email,27510,69,urban,55+,South America,mobile,Android,Firefox,237097,0.629703981,Yes,398.6956522,237097,0.8,0.8,0.8
2039,<=50,retail,social media,44541,54,urban,55+,Africa,mobile,iOS,Chrome,76327,0.928418954,No,824.8333333,95408.75,0.8,0.9,0.9
2040,<=50,services,search engine,16207,47,urban,55+,Africa,desktop,Android,Safari,79915,0.622055937,No,344.8297872,133191.6667,0.9,0.8,0.7
2041,100+,technology,email,20073,87,urban,55+,Europe,desktop,Windows,Safari,476784,0.791415257,Yes,230.7241379,397320,0.9,0.7,0.7
2042,<=50,manufacturing,influencer,17647,36,suburban,55+,Africa,desktop,Android,Chrome,192776,0.471245239,Yes,490.1944444,214195.5556,0.9,0.8,0.9
2043,<=50,finance,email,13190,88,urban,55+,South America,desktop,Android,Safari,440671,0.727205764,Yes,149.8863636,550838.75,0.9,0.8,0.7
2044,<=50,manufacturing,social media,41855,9,urban,55+,Asia-Pacific,mobile,Windows,Chrome,391819,0.998982393,Yes,4650.555556,326515.8333,0.8,0.7,0.9
2045,100+,healthcare,content marketing,42846,43,urban,55+,Asia-Pacific,tablet,Windows,Chrome,14272,0.382505121,Yes,996.4186047,11893.33333,0.7,0.7,0.9
2046,51-100,e-commerce,content marketing,13142,36,suburban,55+,North America,tablet,iOS,Firefox,337598,0.720106707,Yes,365.0555556,375108.8889,0.7,0.9,0.8
2047,<=50,manufacturing,content marketing,31543,60,suburban,55+,Africa,desktop,Windows,Firefox,174316,0.148891929,Yes,525.7166667,193684.4444,0.9,0.7,0.8
2048,51-100,finance,email,40806,13,urban,55+,South America,tablet,Windows,Chrome,486449,0.635098606,Yes,3138.923077,608061.25,0.7,0.7,0.9
2049,<=50,finance,content marketing,47032,14,suburban,55+,Africa,desktop,Windows,Safari,142048,0.322887985,Yes,3359.428571,157831.1111,0.9,0.7,0.7
2050,<=50,services,search engine,31876,69,urban,55+,South America,tablet,Windows,Firefox,101919,0.866596963,Yes,461.9710145,84932.5,0.7,0.7,0.8
2051,<=50,services,influencer,19413,69,suburban,55+,North America,desktop,Windows,Safari,132910,0.359639572,No,281.3478261,147677.7778,0.9,0.7,0.7
2052,<=50,services,content marketing,5768,70,rural,55+,Africa,desktop,iOS,Chrome,434492,0.445144216,Yes,82.4,620702.8571,0.9,0.9,0.9
2053,<=50,technology,search engine,32255,36,rural,55+,Asia-Pacific,tablet,Windows,Safari,158906,0.980310324,Yes,895.9722222,227008.5714,0.7,0.7,0.7
2054,100+,finance,search engine,46946,16,urban,55+,North America,desktop,Android,Chrome,386029,0.215370865,Yes,2934.125,482536.25,0.9,0.8,0.9
2055,100+,healthcare,email,49066,75,urban,55+,Africa,tablet,Android,Safari,274474,0.564760933,No,654.2133333,343092.5,0.7,0.8,0.7
2056,51-100,retail,email,10557,55,urban,55+,Asia-Pacific,mobile,Windows,Chrome,451504,0.863758366,Yes,191.9454545,564380,0.8,0.7,0.9
2057,<=50,finance,influencer,48319,45,suburban,55+,Asia-Pacific,desktop,Android,Firefox,248825,0.314826763,Yes,1073.755556,276472.2222,0.9,0.8,0.8
2058,<=50,manufacturing,influencer,32620,40,urban,55+,South America,desktop,iOS,Firefox,342860,0.01527314,Yes,815.5,571433.3333,0.9,0.9,0.8
2059,51-100,e-commerce,social media,23691,16,urban,55+,Asia-Pacific,mobile,Android,Safari,435275,0.896340939,Yes,1480.6875,544093.75,0.8,0.8,0.7
2060,<=50,retail,influencer,39157,15,urban,55+,Europe,desktop,iOS,Safari,10836,0.619632126,Yes,2610.466667,18060,0.9,0.9,0.7
2061,<=50,finance,email,44507,66,urban,55+,Africa,mobile,iOS,Firefox,58139,0.230425161,Yes,674.3484848,58139,0.8,0.9,0.8
2062,<=50,finance,search engine,15773,11,urban,55+,Africa,tablet,Android,Firefox,320785,0.276334648,Yes,1433.909091,400981.25,0.7,0.8,0.8
2063,100+,retail,social media,15263,41,urban,55+,South America,mobile,Android,Chrome,214517,0.799587276,Yes,372.2682927,357528.3333,0.8,0.8,0.9
2064,<=50,technology,influencer,18386,17,urban,55+,Asia-Pacific,tablet,Windows,Firefox,397996,0.642097984,Yes,1081.529412,663326.6667,0.7,0.7,0.8
